product_name,product_price,product_url,product_picture,shop_name,shop_logo,category
"Monitor 23.8"" ACER SA242YE Full HD IPS 100Hz",109.0,https://datika.me/monitor-acer-sa242ye-23-8-full-hd-ips-100hz/,https://datika.me/wa-data/public/shop/products/96/09/50996/images/156763/156763.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor Philips 243V7QDAB 23.8"" LED Full HD IPS 75Hz",113.0,https://datika.me/monitor-philips-243v7qdab-23-8-led-full-hd-ips-75hz/,https://datika.me/wa-data/public/shop/products/03/53/55303/images/199613/199613.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 21.5"" DELL SE2222H Full HD VA 60Hz",120.0,https://datika.me/dell-se2222h/,https://datika.me/wa-data/public/shop/products/54/80/28054/images/82414/82414.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor Lenovo L24e-40 23.8"" Full HD VA 100Hz, 67AAKAC3EU",120.0,https://datika.me/monitor-lenovo-l24e-40-23-8-full-hd-va-100hz-67aakac3eu/,https://datika.me/wa-data/public/shop/products/19/15/51519/images/158534/158534.200.webp,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor AOC 24B3HA2 23.8"" Full HD IPS 100Hz",121.0,https://datika.me/monitor-aoc-24b3ha2-23-8-full-hd-ips-100hz/,https://datika.me/wa-data/public/shop/products/66/11/51166/images/157920/157920.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor AsRock CL27FF 27"" Full HD IPS 100Hz",121.0,https://datika.me/monitor-asrock-cl27ff-27-full-hd-ips-100hz/,https://datika.me/wa-data/public/shop/products/72/14/51472/images/161581/161581.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 23.8"" Acer RL242YE Vero RL2 LED FHD IPS 100Hz",124.0,https://datika.me/acer-rl242ye-vero-rl2-23-8-led-fhd-ips-100hz-monitor/,https://datika.me/wa-data/public/shop/products/79/89/48979/images/149154/149154.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 27"" Philips V-line 273V7QDSB Full HD IPS LED",127.0,https://datika.me/philips-27-v-line-273v7qdsb-full-hd-ips-led-monitor/,https://datika.me/wa-data/public/shop/products/50/18/11850/images/32486/32486.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 23"" Asus VZ239HE Full HD IPS 75Hz LED",127.0,https://datika.me/asus-vz239he-23-full-hd-ips-75hz-led-monitor/,https://datika.me/wa-data/public/shop/products/29/44/44429/images/131255/131255.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 27"" LG 27MR400-B Full HD IPS 100Hz",127.0,https://datika.me/monitor-lg-27mr400-b-27-full-hd-ips-100-hz/,https://datika.me/wa-data/public/shop/products/75/09/50975/images/155971/155971.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 23.8"" DELL SE2422H Full HD VA FreeSync",128.0,https://datika.me/dell-se2422h/,https://datika.me/wa-data/public/shop/products/62/61/26162/images/77102/77102.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor Philips 241E1SCA 23.6"" Full HD Full HD 75Hz Curved",131.0,https://datika.me/monitor-philips-241e1sca-23-6-full-hd-full-hd-75hz-curved/,https://datika.me/wa-data/public/shop/products/04/53/55304/images/224462/224462.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 23"" Asus Ultra-Slim VZ239HE-W Full HD IPS Flicker Free",133.0,https://datika.me/asus-ultra-slim-vz239he-w/,https://datika.me/wa-data/public/shop/products/81/01/20181/images/59045/59045.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 23.8"" DELL E2422HN Full HD IPS 60Hz",133.0,https://datika.me/dell-e2422hn-23-8-fhd-ips-250cd-m-5ms-60hz-monitor/,https://datika.me/wa-data/public/shop/products/33/94/29433/images/86357/86357.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor MSI MP271A 27"" Full HD IPS 100Hz PRO",133.0,https://datika.me/monitor-msi-mp271a-27-full-hd-ips-100hz-pro/,https://datika.me/wa-data/public/shop/products/58/41/64158/images/195339/195339.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 21.5"" DELL E2222HS LED 21.5"" Full HD",135.0,https://datika.me/dell-e2222hs-led-21-5-full-hd-monitor/,https://datika.me/wa-data/public/shop/products/87/24/42487/images/126130/126130.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 23.8"" Asus VA24EQSB Full HD IPS 75Hz",137.0,https://datika.me/monitor-asus-va24eqsb-23-8-full-hd-ips-75hz-monitor/,https://datika.me/wa-data/public/shop/products/33/99/49933/images/155690/155690.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 27"" BenQ GW2780 Full HD",147.0,https://datika.me/benq-gw2780-27fhd-monitor-sa-zvucnicima/,https://datika.me/wa-data/public/shop/products/13/62/16213/images/45067/45067.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor ASUS VA27EHF Eye Care 27"" Full HD IPS 100Hz",148.0,https://datika.me/monitor-asus-va27ehf-eye-care-27-full-hd-ips-100hz/,https://datika.me/wa-data/public/shop/products/63/11/51163/images/157934/157934.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 27"" DELL SE2722H Full HD VA FreeSync",152.0,https://datika.me/dell-se2722h/,https://datika.me/wa-data/public/shop/products/98/46/24698/images/73455/73455.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor ASUS VY249HGE Eye Care 23.8"" Full HD IPS 144Hz Gaming",152.0,https://datika.me/monitor-asus-vy249hge-eye-care-23-8-full-hd-ips-144hz-gaming/,https://datika.me/wa-data/public/shop/products/62/11/51162/images/157939/157939.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 23.8"" DELL S2421HN Full HD IPS",155.0,https://datika.me/dell-s2421hn/,https://datika.me/wa-data/public/shop/products/67/99/19967/images/58508/58508.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 27"" AOC 27B2DA 27"" Full HD IPS, WLED",155.0,https://datika.me/aoc-27b2da-27-full-hd-ips-wled-monitor/,https://datika.me/wa-data/public/shop/products/21/25/42521/images/124760/124760.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 21.5"" DELL E2223HN Full HD VA",156.0,https://datika.me/dell-e2223hn/,https://datika.me/wa-data/public/shop/products/64/09/30964/images/92481/92481.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 23.8"" DELL E2423H 23.8"" Full HD LCD",158.0,https://datika.me/dell-e2423h-23-8-full-hd-lcd-monitor/,https://datika.me/wa-data/public/shop/products/02/25/42502/images/126062/126062.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor ASUS 27 "" VY279HF Full HD IPS 100Hz Gaming",158.0,https://datika.me/monitor-asus-27-vy279hf-full-hd-ips-100hz-gaming/,https://datika.me/wa-data/public/shop/products/65/11/51165/images/157924/157924.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Philips 24M1N3200ZS 23.8"" Full HD IPS 165Hz Gaming Monitor",159.0,https://datika.me/philips-24m1n3200zs-23-8-full-hd-ips-165hz-gaming-monitor/,https://datika.me/wa-data/public/shop/products/09/72/47209/images/142865/142865.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 21.5"" Dell E2222H",160.0,https://datika.me/dell-21-5-e2222h-monitor/,https://datika.me/wa-data/public/shop/products/81/00/40081/images/116150/116150.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Gaming Monitor LG UltraGear 24GQ50F-B 24"" Full HD VA 165Hz",160.0,https://datika.me/lg-ultragear-24gq50f-b-24-full-hd-va-165hz-gaming-monitor/,https://datika.me/wa-data/public/shop/products/81/43/44381/images/132180/132180.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"144Hz monitor LG 24GN60R-B РІР‚вЂ№UltraGear 23.8"" Full HD IPS 144Hz",163.0,https://datika.me/lg-24gn60r-b-ultragear-23-8-full-hd-ips-144hz-gaming-monitor/,https://datika.me/wa-data/public/shop/products/96/14/41496/images/122023/122023.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 21.5"" DELL E2223HV LED 21.5"" Full HD",163.0,https://datika.me/dell-e2223hv-led-21-5-full-hd-monitor/,https://datika.me/wa-data/public/shop/products/95/24/42495/images/126093/126093.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"AOC 24G2SPAE/BK 23.8"" Full HD IPS, 165Hz, WLED Gaming Monitor",164.0,https://datika.me/aoc-24g2spae-bk-23-8-full-hd-ips-165hz-wled-gaming-monitor/,https://datika.me/wa-data/public/shop/products/20/25/42520/images/124776/124776.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Gaming monitor Viewsonic VX2428 23.8"" FullHD IPS 180Hz 0.5ms",164.0,https://datika.me/monitor-viewsonic-vx2428-23-8-fullhd-ips-180hz-0-5ms-gaming/,https://datika.me/wa-data/public/shop/products/81/07/50781/images/156454/156454.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Asus VG249Q1R 23.8"" Full HD 144Hz 1ms Gaming monitor",167.0,https://datika.me/asus-vg249q1r/,https://datika.me/wa-data/public/shop/products/76/98/29876/images/87268/87268.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
Philips E-line 272E2FA/00 27'' Full HD LED monitor,167.0,https://datika.me/philips-e-line-272e2fa-00-27-full-hd-led-monitor/,https://datika.me/wa-data/public/shop/products/07/02/30207/images/89675/89675.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 27"" HP P27 G5 Full HD IPS 75Hz, 64W34AA",167.0,https://datika.me/monitor-hp-p27-g5-27-full-hd-ips-75hz-64w34aa/,https://datika.me/wa-data/public/shop/products/53/09/50953/images/156317/156317.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor Lenovo L27i-40 27"" Full HD IPS 100Hz, 67ABKAC4EU",167.0,https://datika.me/monitor-lenovo-l27i-40-27-full-hd-ips-100hz-67abkac4eu/,https://datika.me/wa-data/public/shop/products/17/15/51517/images/158527/158527.200.webp,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Gaming Monitor Philips 24M1N3200ZA РІР‚вЂ№23.8"" Full HD IPSРІР‚вЂ№ 165HzРІР‚вЂ№",168.0,https://datika.me/philips-24m1n3200za/,https://datika.me/wa-data/public/shop/products/08/06/40608/images/119587/119587.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 24"" DELL P2421 WUXGA (1920 x 1200) IPS",174.0,https://datika.me/dell-p2421/,https://datika.me/wa-data/public/shop/products/98/13/21398/images/63180/63180.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 27"" DELL E2723H 27"" Full HD LCD",174.0,https://datika.me/dell-e2723h-27-full-hd-lcd-monitor/,https://datika.me/wa-data/public/shop/products/01/25/42501/images/126066/126066.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 23.8"" DELL E2424HS Full HD LED",174.0,https://datika.me/dell-e2424hs-23-8-full-hd-led-monitor/,https://datika.me/wa-data/public/shop/products/78/47/44778/images/132445/132445.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Asus TUF VG249Q 23.8"" Full HD IPS 144Hz 1ms Gaming monitor",180.0,https://datika.me/asus-tuf-vg249q/,https://datika.me/wa-data/public/shop/products/45/93/19345/images/56221/56221.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
AOC Q27B3MA 27'' QHD (2560x1440) VA 75Hz Monitor,180.0,https://datika.me/aoc-q27b3ma-27-qhd-wled-75-hz-monitor/,https://datika.me/wa-data/public/shop/products/43/17/41743/images/122820/122820.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 27"" DELL E2724HS Full HD LED",180.0,https://datika.me/dell-e2724hs-27-full-hd-led-monitor/,https://datika.me/wa-data/public/shop/products/77/47/44777/images/132436/132436.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 23.8"" DELL S2421HS Full HD IPS FreeSync",183.0,https://datika.me/dell-s2421hs/,https://datika.me/wa-data/public/shop/products/10/21/22110/images/65500/65500.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 23.8"" Xiaomi 1C Full HD IPS",185.0,https://datika.me/xiaomi-1c/,https://datika.me/wa-data/public/shop/products/97/13/21397/images/63187/63187.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Gaming monitor Philips E-line 272E1GAJ/00 РІР‚вЂ№27"" Full HD VA 144Hz AMD FreeSyncРІР‚вЂ№РІР‚вЂ№",186.0,https://datika.me/philips-e-line-272e1gaj-00-27-full-hd-va-144hz-amd-freesync-gaming-monitor/,https://datika.me/wa-data/public/shop/products/56/73/37356/images/109141/109141.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"HP M24f 23.8"" Full HD IPS 75Hz monitor, 2D9K0E9",186.0,https://datika.me/hp-m24f-2d9k0e9/,https://datika.me/wa-data/public/shop/products/52/66/46652/images/140394/140394.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"HP M24fw 24"" Full HD IPS 75Hz Monitor, 2D9K1E9",186.0,https://datika.me/hp-m24fw-24-full-hd-ips-75hz-monitor-2d9k1e9/,https://datika.me/wa-data/public/shop/products/08/93/49308/images/150600/150600.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 27"" DELL S2721H Full HD IPS",187.0,https://datika.me/dell-s2721h/,https://datika.me/wa-data/public/shop/products/25/02/20225/images/59205/59205.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"HP M24fwa 24"" Full HD IPS Monitor, 34Y22E9",187.0,https://datika.me/hp-m24fwa-24-full-hd-ips-monitor-34y22e9/,https://datika.me/wa-data/public/shop/products/11/93/49311/images/150608/150608.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 27"" ACER Nitro QG270S3BIPX Full HD 180Hz",190.0,https://datika.me/monitor-acer-nitro-qg270s3bipx-27-full-hd-180hz/,https://datika.me/wa-data/public/shop/products/95/09/50995/images/156755/156755.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 27"" Viewsonic VX2718-PC-MHD FHD 165Hz 1500R",193.0,https://datika.me/viewsonic-vx2718-pc-mhd-27-fhd-165hz-1500r-cruved-monitor/,https://datika.me/wa-data/public/shop/products/72/88/28872/images/84740/84740.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Gaming monitor AOC 24G2SPU/BK LED 23.8"" FHD IPS 165Hz",195.0,https://datika.me/aoc-24g2spu-bk-led-23-8-fhd-ips-165hz-gaming-monitor/,https://datika.me/wa-data/public/shop/products/48/67/46748/images/141321/141321.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 23.8"" Dell P2422H Full HD IPS USB",199.0,https://datika.me/dell-p2422h/,https://datika.me/wa-data/public/shop/products/99/46/24699/images/73451/73451.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"AOC 27G2SPAE/BK 27"" Full HD IPS, 165Hz, WLED Gaming monitor",199.0,https://datika.me/aoc-27g2spae-bk-27-full-hd-ips-165hz-wled-gaming-monitor/,https://datika.me/wa-data/public/shop/products/22/25/42522/images/124755/124755.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 27"" HP P27h G5 Full HD IPS 75Hz, 64W41AA",199.0,https://datika.me/monitor-hp-p27h-g5-27-full-hd-ips-75hz-64w41aa/,https://datika.me/wa-data/public/shop/products/54/09/50954/images/156330/156330.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 24"" DELL P2423 WUXGA 300cd/mР’Р† 5ms 60Hz IPS",200.0,https://datika.me/dell-p2423-24-wuxga-300cd-m-5ms-60hz-professional-ips-monitor/,https://datika.me/wa-data/public/shop/products/69/34/33469/images/100915/100915.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"2K Monitor Viewsonic VA2715-2K-MHD 27"" 2K QHD LED 100Hz",205.0,https://datika.me/viewsonic-va2715-2k-mhd-27-2k-qhd-led-100hz-monitor/,https://datika.me/wa-data/public/shop/products/48/93/49348/images/150487/150487.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Asus VT168HR 15.6"" HD ready Touch LED monitor",207.0,https://datika.me/asus-vt168hr-15-6-hd-ready-touch-led-monitor/,https://datika.me/wa-data/public/shop/products/52/48/34852/images/99852/99852.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 32"" Tesla MC935 QHD IPS 75Hz",207.0,https://datika.me/tesla-mc935-32-qhd-ips-75hz-monitor/,https://datika.me/wa-data/public/shop/products/14/72/47214/images/142881/142881.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 23.8"" HP E24 G5 Full HD IPS 75Hz, 6N6E9AA",207.0,https://datika.me/monitor-hp-e24-g5-23-8-full-hd-ips-75hz-6n6e9aa/,https://datika.me/wa-data/public/shop/products/57/09/50957/images/156413/156413.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 27"" LG 27GQ50F-B Full HD VA 165Hz AMD FreeSync",207.0,https://datika.me/monitor-lg-27gq50f-b-27-full-hd-va-165hz-amd-freesync-premium/,https://datika.me/wa-data/public/shop/products/74/09/50974/images/155980/155980.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 27"" Xiaomi Mi Full HD IPS Desktop",209.0,https://datika.me/xiaomi-mi-27-full-hd-ips-desktop-monitor/,https://datika.me/wa-data/public/shop/products/29/74/27429/images/80819/80819.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"HP M27h 27"" Full HD IPS 75Hz Monitor",212.0,https://datika.me/hp-m27h-27-full-hd-ips-75hz-monitor/,https://datika.me/wa-data/public/shop/products/03/45/44503/images/131560/131560.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"AOC 25G3ZM 24.5"" Full HD 240Hz Gaming Monitor",212.0,https://datika.me/aoc-25g3zm-24-5-full-hd-240hz-gaming-monitor/,https://datika.me/wa-data/public/shop/products/67/86/48667/images/147948/147948.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 27"" DELL Full HD S2721HN IPS LED",213.0,https://datika.me/dell-27-full-hd-s2721hn-ips-led-monitor/,https://datika.me/wa-data/public/shop/products/68/99/19968/images/58487/58487.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Gaming monitor Asus VG279Q1R 27"" Full HD IPS 144Hz 1ms",221.0,https://datika.me/asus-vg279q1r/,https://datika.me/wa-data/public/shop/products/16/24/22416/images/66703/66703.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
GamingРІР‚вЂ№ monitor ViewSonicРІР‚вЂ№ VX2719-PC-MHD 27''РІР‚вЂ№ Full HD РІР‚вЂ№LED РІР‚вЂ№240Hz,223.0,https://datika.me/viewsonic-vx2719-pc-mhd-27-full-hd-led-240hz-zakrivljeni-gaming-monitor/,https://datika.me/wa-data/public/shop/products/65/05/40565/images/118551/118551.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 27"" LG 27SR50F-W Full HD IPS Smart webOS 23",226.0,https://datika.me/monitor-lg-27sr50f-w-27-full-hd-ips-smart-webos-23/,https://datika.me/wa-data/public/shop/products/76/09/50976/images/155983/155983.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor Lenovo D27q-30 27"" QHD (2560x1440) VA 75Hz, 66FAGAC6EU",227.0,https://datika.me/monitor-lenovo-d27q-30-27-qhd-2560x1440-va-75hz-66fagac6eu/,https://datika.me/wa-data/public/shop/products/18/15/51518/images/158519/158519.200.webp,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 27"" DELL P2722H Full HD IPS 60Hz",233.0,https://datika.me/dell-p2722h/,https://datika.me/wa-data/public/shop/products/22/73/27322/images/81809/81809.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor MSI G272CQP 27"" WQHD 170Hz Curved Gaming",233.0,https://datika.me/monitor-msi-g272cqp-27-wqhd-170hz-curved-gaming/,https://datika.me/wa-data/public/shop/products/08/13/51308/images/158210/158210.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 23.6"" DELL S2422HG Full HD VA 165Hz 1ms FreeSync",237.0,https://datika.me/dell-s2422hg/,https://datika.me/wa-data/public/shop/products/10/25/22510/images/66998/66998.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 23.8""Asus BE24EQSK Full HD IPS 75Hz",238.0,https://datika.me/asus-be24eqsk-23-8-full-hd-ips-75hz-video-conferencing-monitor/,https://datika.me/wa-data/public/shop/products/65/87/48765/images/148133/148133.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"AOC Q27G2E/BK 27"" QHD VA, 155Hz, Gaming Monitor",239.0,https://datika.me/aoc-q27g2e-bk-27-qhd-va-155hz-gaming-monitor/,https://datika.me/wa-data/public/shop/products/72/17/41772/images/122741/122741.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 23.8"" HP E24q G5 QHD IPS 75Hz",239.0,https://datika.me/monitor-hp-e24q-g5-23-8-qhd-ips-75hz/,https://datika.me/wa-data/public/shop/products/93/09/50993/images/156721/156721.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 27"" DELL S2721HS Full HD IPS FreeSync",247.0,https://datika.me/dell-s2721hs/,https://datika.me/wa-data/public/shop/products/07/25/22507/images/66979/66979.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Gaming monitor DELL G2422HS 23.8"" Full HD IPS FreeSync/G-Sync",247.0,https://datika.me/dell-g2422hs/,https://datika.me/wa-data/public/shop/products/65/09/30965/images/92700/92700.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 27"" Dell S2723HC Full HD/IPS/75Hz, FreeSync",247.0,https://datika.me/dell-s2723hc-27-full-hd-ips-75hz-freesync-monitor/,https://datika.me/wa-data/public/shop/products/37/04/40437/images/117830/117830.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 21.5"" DELL P2222H Full HD IPS",248.0,https://datika.me/dell-p2222h-21-5-full-hd-ips-professional-monitor/,https://datika.me/wa-data/public/shop/products/68/84/48468/images/146855/146855.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Gaming monitor Acer VG270UE NITRO VG0 27"" LED QHD IPS 100Hz",252.0,https://datika.me/acer-vg270ue-nitro-vg0-27-led-qhd-ips-100hz-gaming-monitor/,https://datika.me/wa-data/public/shop/products/64/87/48764/images/148138/148138.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Gaming monitor DELL G2722HS 27"" Full HD 165Hz IPS FreeSync/G-Sync",253.0,https://datika.me/dell-g2722hs/,https://datika.me/wa-data/public/shop/products/97/49/34997/images/100718/100718.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 31.5"" AOC Q32V4 QHD (2560x1440) IPS 75Hz",253.0,https://datika.me/aoc-q32v4-31-5-qhd-2560x1440-ips-75hz-monitor/,https://datika.me/wa-data/public/shop/products/65/91/49165/images/149750/149750.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 34"" AOC Q34E2A UltraWide Full HD IPS РІР‚вЂ№75Hz",260.0,https://datika.me/aoc-q34e2a-ultrawide-34-full-hd-ips-75hz-monitor/,https://datika.me/wa-data/public/shop/products/49/15/41549/images/121784/121784.200.png,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Gaming monitor ASUS VG279QL1A 27"" Full HD IPS 165 Hz",264.0,https://datika.me/asus-vg279ql1a-27-full-hd-ips-165-hz-gaming-monitor/,https://datika.me/wa-data/public/shop/products/55/84/48455/images/146785/146785.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"144Hz Monitor DELL S2721HGFA LED 27"" Full HD",265.0,https://datika.me/dell-s2721hgfa-led-27-fhd-144hz-zakrivljeni-gaming-monitor/,https://datika.me/wa-data/public/shop/products/47/67/46747/images/141316/141316.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 24.1"" Asus PA248QV LED WUXGA IPS 75Hz",265.0,https://datika.me/asus-pa248qv-24-1-led-wuxga-ips-75hz-dizajnerski-monitor/,https://datika.me/wa-data/public/shop/products/54/90/49054/images/149440/149440.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
"Monitor 27""HP M27fq QHD (2560 x 1440) IPS 75Hz, 2H4B5E9",273.0,https://datika.me/hp-m27fq-2h4b5e9/,https://datika.me/wa-data/public/shop/products/53/66/46653/images/140398/140398.200.jpg,datika,https://datika.me/wa-data/public/site/themes/supreme_srb/img/logo.png,MONITORS
